session_id,user_id,tool_id,session_date,duration_min
S00698,U2243,T05,2025-06-15,104
S00699,U0056,T09,2024-12-08,122
S00700,U2350,T07,2023-05-28,96
S00701,U2380,T02,2024-12-17,119
S00702,U1160,T02,2025-05-14,78
S00703,U1972,T07,2025-07-29,41
S00704,U0776,T06,2024-01-23,107
S00705,U0576,T09,2024-10-15,13
S00706,U0692,T09,2023-08-06,24
S00707,U0857,T01,2025-09-20,85
S00708,U1928,T07,2023-12-20,158
S00709,U1355,T04,2023-03-07,80
S00710,U0348,T01,2023-03-12,6
S00711,U1831,T04,2024-10-14,85
S00712,U2479,T06,2023-07-16,38
S00713,U1181,T05,2026-02-16,24
S00714,U1646,T06,2025-08-20,169
S00715,U1319,T03,2026-03-07,84
S00716,U0171,T05,2025-05-16,9
S00717,U2213,T09,2024-03-09,40
S00718,U0396,T09,2026-04-05,121
S00719,U1080,T06,2023-07-23,31
S00720,U1461,T07,2025-06-28,115
S00721,U1579,T01,2026-01-12,91
S00722,U0032,T02,2024-01-24,104
S00723,U0966,T05,2025-09-06,116
S00724,U1473,T07,2025-06-22,121
S00725,U1787,T02,2024-08-30,128
S00726,U1196,T08,2023-05-16,44
S00727,U0383,T02,2025-12-22,106
S00728,U0729,T06,2024-01-10,22
S00729,U1753,T09,2023-02-05,63
S00730,U1782,T10,2024-01-09,138
S00731,U0376,T08,2023-04-12,60
S00732,U1508,T06,2023-08-16,41
S00733,U0954,T01,2025-09-18,47
S00734,U2016,T05,2024-02-20,150
S00735,U1072,T10,2026-03-01,71
S00736,U1858,T01,2024-09-07,88
S00737,U0305,T08,2025-06-30,128
S00738,U0199,T06,2025-08-10,129
S00739,U1481,T01,2024-12-05,55
S00740,U0625,T02,2023-06-07,84
S00741,U1668,T07,2024-10-05,72
S00742,U2115,T05,2023-09-10,103
S00743,U0923,T02,2025-08-28,40
S00744,U0734,T09,2025-11-21,143
S00745,U1447,T04,2024-08-02,28
S00746,U0664,T08,2025-01-22,118
S00747,U0885,T07,2023-04-07,79
S00748,U1064,T01,2024-11-13,172
S00749,U0755,T05,2025-02-16,79
S00750,U0833,T05,2025-01-01,130
S00751,U1164,T05,2025-06-27,171
S00752,U0884,T04,2024-02-24,81
S00753,U1568,T01,2023-01-08,147
S00754,U0458,T06,2025-03-04,93
S00755,U0922,T02,2023-03-12,63
S00756,U2152,T09,2025-02-04,110
S00757,U1309,T06,2026-01-21,81
S00758,U0239,T05,2024-06-09,121
S00759,U1541,T10,2026-03-02,104
S00760,U0143,T09,2024-07-22,14
S00761,U2160,T04,2024-06-06,20
S00762,U1558,T04,2024-11-25,121
S00763,U1141,T07,2024-09-02,29
S00764,U2231,T09,2024-01-21,47
S00765,U2124,T08,2024-06-17,9
S00766,U1744,T09,2023-03-07,90
S00767,U0668,T06,2023-04-19,53
S00768,U1708,T08,2024-04-14,127
S00769,U2295,T02,2024-12-16,115
S00770,U0694,T10,2026-01-15,177
S00771,U1434,T02,2024-11-07,22
S00772,U0868,T01,2023-09-06,39
S00773,U0484,T04,2026-02-14,89
S00774,U0576,T08,2025-02-13,84
S00775,U0046,T08,2023-10-27,100
S00776,U1952,T09,2025-08-16,165
S00777,U1959,T08,2025-04-05,25
S00778,U0157,T09,2026-01-29,95
S00779,U0535,T06,2025-09-23,110
S00780,U0012,T06,2023-09-09,20
S00781,U1437,T04,2024-02-24,179
S00782,U0210,T07,2024-08-20,139
S00783,U1656,T01,2023-10-05,16
S00784,U0863,T04,2025-03-02,163
S00785,U1317,T06,2025-07-09,159
S00786,U1505,T01,2023-03-25,36
S00787,U0343,T10,2023-05-21,43
S00788,U0223,T01,2023-07-21,7
S00789,U1673,T06,2024-05-13,145
S00790,U2152,T04,2024-02-09,123
S00791,U1851,T10,2025-06-18,107
S00792,U0055,T01,2024-09-06,57
S00793,U1184,T04,2024-07-12,86
S00794,U1040,T10,2026-02-26,174
S00795,U1424,T02,2024-06-22,142
S00796,U0822,T07,2023-11-22,153
S00797,U1762,T03,2026-03-02,61
S00798,U1596,T01,2024-10-26,102
S00799,U0279,T07,2026-04-02,35
S00800,U2098,T08,2024-04-29,127
S00801,U0269,T03,2024-09-28,150
S00802,U1078,T10,2024-10-03,93
S00803,U0929,T09,2025-02-26,33
S00804,U1159,T04,2024-06-09,107
S00805,U2235,T10,2025-08-12,76
S00806,U2275,T04,2024-02-27,50
S00807,U2210,T04,2024-04-27,84
S00808,U0305,T02,2024-06-20,64
S00809,U0861,T10,2025-01-18,55
S00810,U0618,T03,2025-03-10,121
S00811,U0259,T09,2023-11-12,58
S00812,U0800,T08,2025-07-29,41
S00813,U1397,T01,2023-03-23,176
S00814,U0851,T09,2023-11-03,58
S00815,U2427,T03,2025-07-27,16
S00816,U2394,T06,2025-07-22,64
S00817,U0818,T02,2025-03-07,75
S00818,U0370,T01,2024-12-28,137
S00819,U0661,T06,2024-09-22,126
S00820,U1925,T05,2023-08-04,123
S00821,U1221,T06,2025-12-18,60
S00822,U1704,T02,2024-08-18,63
S00823,U1679,T05,2023-08-13,60
S00824,U2321,T04,2024-07-20,114
S00825,U1438,T01,2023-01-07,169
S00826,U1954,T06,2023-09-07,100
S00827,U0968,T09,2023-06-02,29
S00828,U0447,T01,2025-04-24,83
S00829,U0211,T10,2023-04-17,95
S00830,U0750,T06,2025-07-02,88
S00831,U0035,T08,2023-03-16,138
S00832,U2077,T01,2025-04-06,32
S00833,U1729,T09,2023-07-22,174
S00834,U1429,T07,2025-05-30,31
S00835,U0593,T05,2025-02-23,62
S00836,U1553,T08,2025-02-17,144
S00837,U1948,T07,2023-12-06,36
S00838,U0215,T04,2023-09-07,20
S00839,U1958,T06,2023-12-11,63
S00840,U2409,T08,2023-04-26,111
S00841,U1917,T06,2026-04-01,150
S00842,U1139,T03,2024-03-06,160
S00843,U2040,T04,2025-08-07,92
S00844,U0865,T02,2024-01-02,49
S00845,U0220,T02,2025-06-13,136
S00846,U0435,T04,2025-04-07,61
S00847,U1660,T02,2025-06-11,100
S00848,U1799,T08,2026-01-26,112
S00849,U2482,T02,2025-06-23,7
S00850,U2226,T07,2023-03-17,20
S00851,U1649,T01,2025-07-15,113
S00852,U1394,T01,2025-06-30,132
S00853,U1078,T07,2025-09-24,48
S00854,U2342,T10,2023-07-07,37
S00855,U1314,T02,2025-03-25,66
S00856,U0201,T04,2024-11-28,162
S00857,U1234,T04,2025-01-29,118
S00858,U0778,T09,2024-03-02,36
S00859,U0454,T05,2025-05-14,165
S00860,U1720,T05,2024-05-23,37
S00861,U1147,T05,2024-04-28,8
S00862,U0482,T01,2024-11-16,138
S00863,U0553,T02,2025-07-22,157
S00864,U1320,T10,2024-06-12,21
S00865,U2442,T04,2024-08-31,173
S00866,U1675,T05,2023-12-07,52
S00867,U1192,T04,2023-12-19,41
S00868,U0920,T08,2025-09-04,99
S00869,U0042,T10,2024-11-28,106
S00870,U0195,T06,2024-05-06,85
S00871,U1951,T01,2025-10-12,97
S00872,U2128,T02,2023-05-13,41
S00873,U0220,T08,2023-07-05,100
S00874,U1078,T04,2023-11-16,70
S00875,U2115,T06,2025-03-25,130
S00876,U0736,T08,2024-11-09,142
S00877,U1701,T04,2024-07-21,156
S00878,U1640,T08,2026-02-19,27
S00879,U0027,T04,2025-01-07,160
S00880,U0344,T01,2024-01-10,159
S00881,U2001,T10,2025-10-09,104
S00882,U0940,T07,2025-10-10,97
S00883,U1809,T04,2023-02-15,137
S00884,U0719,T03,2025-08-11,52
S00885,U2343,T04,2023-09-12,17
S00886,U1652,T09,2023-03-24,59
S00887,U1312,T03,2026-04-09,56
S00888,U0579,T10,2025-03-09,24
S00889,U0607,T08,2024-06-16,128
S00890,U1530,T09,2026-02-15,68
S00891,U0164,T03,2024-12-22,72
S00892,U2255,T03,2025-11-11,87
S00893,U0287,T09,2025-10-11,42
S00894,U1000,T04,2024-03-16,95
S00895,U0941,T10,2024-11-06,36
S00896,U1327,T10,2023-09-30,138
S00897,U1109,T03,2025-06-16,94
S00898,U1109,T07,2023-03-31,122
S00899,U2086,T05,2025-06-09,164
S00900,U1316,T01,2025-01-09,81
S00901,U0928,T01,2023-04-08,137
S00902,U0804,T05,2024-03-02,31
S00903,U1480,T08,2026-03-29,29
S00904,U2295,T01,2024-02-19,53
S00905,U1435,T07,2023-09-12,59
S00906,U0971,T10,2024-01-09,29
S00907,U1885,T04,2024-04-21,156
S00908,U0013,T06,2023-03-01,100
S00909,U0168,T03,2023-06-24,125
S00910,U0780,T09,2024-08-21,14
S00911,U1033,T08,2023-02-12,157
S00912,U0936,T03,2025-11-15,40
S00913,U1695,T06,2026-03-19,52
S00914,U1995,T08,2024-11-08,163
S00915,U0345,T02,2026-03-25,162
S00916,U1571,T01,2024-12-17,29
S00917,U0886,T08,2025-05-10,115
S00918,U0776,T01,2026-04-09,106
S00919,U0592,T04,2024-12-31,172
S00920,U0234,T06,2024-11-05,83
S00921,U0874,T01,2024-11-21,117
S00922,U0785,T05,2023-01-15,128
S00923,U0222,T07,2023-04-24,99
S00924,U2304,T05,2025-05-14,77
S00925,U1777,T09,2024-07-18,16
S00926,U1596,T04,2023-03-17,58
S00927,U0435,T02,2023-03-16,85
S00928,U0895,T05,2025-04-14,149
S00929,U1943,T01,2024-11-26,172
S00930,U0469,T02,2023-01-15,99
S00931,U2286,T06,2023-03-21,37
S00932,U1769,T03,2023-08-18,75
S00933,U1684,T03,2023-01-02,55
S00934,U2305,T07,2025-05-22,83
S00935,U1345,T07,2023-11-17,143
S00936,U1073,T10,2023-09-12,41
S00937,U0195,T01,2025-07-02,21
S00938,U2119,T09,2024-06-19,79
S00939,U2284,T03,2025-09-04,66
S00940,U0698,T01,2024-09-22,143
S00941,U1053,T02,2023-05-04,150
S00942,U0740,T09,2023-02-13,96
S00943,U2204,T02,2026-04-15,156
S00944,U0027,T06,2025-12-02,42
S00945,U2096,T01,2025-11-22,45
S00946,U1748,T07,2025-08-14,7
S00947,U1683,T09,2023-06-13,28
S00948,U0046,T03,2024-11-01,136
S00949,U1577,T05,2023-12-03,68
S00950,U0006,T08,2023-01-29,167
S00951,U0789,T04,2025-10-27,179
S00952,U0625,T10,2023-03-20,26
S00953,U2458,T05,2024-03-03,21
S00954,U1250,T02,2024-10-13,130
S00955,U0258,T01,2023-01-30,147
S00956,U1776,T01,2023-12-29,169
S00957,U0632,T09,2026-01-25,36
S00958,U1167,T07,2023-10-22,48
S00959,U1251,T07,2023-11-20,38
S00960,U1169,T06,2025-12-15,179
S00961,U1609,T10,2025-09-18,75
S00962,U2161,T05,2025-08-08,84
S00963,U0085,T01,2024-12-24,74
S00964,U0647,T07,2025-04-13,109
S00965,U1947,T08,2025-11-19,17
S00966,U2197,T04,2024-05-06,117
S00967,U0970,T01,2023-09-07,124
S00968,U2399,T07,2025-06-07,146
S00969,U1469,T05,2023-04-23,95
S00970,U2200,T07,2024-11-13,102
S00971,U1627,T01,2026-03-24,132
S00972,U0199,T03,2026-04-09,92
S00973,U1280,T01,2025-03-11,25
S00974,U1695,T09,2025-02-26,175
S00975,U0283,T04,2024-11-14,24
S00976,U0334,T01,2026-02-03,138
S00977,U0188,T05,2024-10-20,21
S00978,U1087,T02,2023-09-04,168
S00979,U0039,T03,2024-06-29,145
S00980,U2488,T01,2025-12-03,138
S00981,U0243,T09,2024-11-13,46
S00982,U2312,T04,2023-02-16,69
S00983,U2438,T07,2025-04-30,108
S00984,U1707,T04,2023-12-06,132
S00985,U0731,T02,2024-02-07,149
S00986,U0922,T09,2023-02-06,172
S00987,U2289,T04,2024-04-11,117
S00988,U2395,T09,2023-11-18,126
S00989,U0953,T09,2025-10-21,122
S00990,U0331,T03,2025-01-06,90
S00991,U1892,T04,2023-05-30,153
S00992,U1904,T02,2023-03-25,177
S00993,U2434,T01,2026-03-18,99
S00994,U0477,T05,2023-10-01,89
S00995,U1526,T04,2023-12-06,33
S00996,U0371,T06,2024-02-11,26
S00997,U0631,T06,2023-12-12,171
S00998,U0474,T04,2025-08-20,121
S00999,U0672,T08,2023-08-13,22
S01000,U1929,T02,2025-12-08,173
S01001,U1442,T07,2025-04-28,88
S01002,U1432,T01,2025-01-10,135
S01003,U1359,T08,2023-03-12,45
S01004,U0668,T03,2023-08-04,46
S01005,U1239,T06,2024-04-26,175
S01006,U0952,T10,2024-12-07,12
S01007,U2390,T06,2026-04-01,44
S01008,U0296,T02,2025-01-23,150
S01009,U2173,T06,2025-08-28,124
S01010,U1439,T02,2025-07-23,165
S01011,U1717,T01,2025-02-24,55
S01012,U2290,T05,2023-03-19,88
S01013,U0910,T07,2023-02-05,105
S01014,U2017,T07,2024-09-05,118
S01015,U0872,T07,2026-03-14,73
S01016,U0365,T03,2023-01-13,67
S01017,U1998,T06,2024-10-09,26
S01018,U1254,T03,2023-12-20,5
S01019,U2101,T04,2025-11-04,135
S01020,U0246,T05,2025-08-22,29
S01021,U1072,T06,2024-09-03,76
S01022,U1487,T04,2026-01-21,54
S01023,U1871,T02,2026-01-23,153
S01024,U1098,T07,2023-10-15,145
S01025,U0585,T02,2024-11-20,170
S01026,U0493,T05,2023-10-24,18
S01027,U0618,T10,2023-02-01,170
S01028,U1668,T03,2024-04-25,28
S01029,U0819,T05,2025-07-23,38
S01030,U1940,T03,2025-05-18,100
S01031,U1223,T01,2025-02-13,26
S01032,U1119,T03,2026-03-20,128
S01033,U0029,T05,2024-01-02,98
S01034,U0662,T02,2024-07-01,6
S01035,U0525,T06,2025-01-08,136
S01036,U2218,T03,2023-08-16,56
S01037,U1837,T05,2024-02-27,58
S01038,U1840,T04,2025-11-22,24
S01039,U0374,T07,2025-04-12,115
S01040,U2278,T08,2023-12-22,132
S01041,U2342,T05,2023-08-09,56
S01042,U1239,T02,2025-02-03,84
S01043,U1423,T02,2023-01-09,59
S01044,U1306,T02,2024-03-10,120
S01045,U1638,T07,2025-12-24,56
S01046,U1019,T07,2025-05-23,37
S01047,U1445,T05,2025-01-07,36
S01048,U0187,T07,2025-02-05,130
S01049,U2345,T03,2024-10-16,25
S01050,U2476,T08,2024-05-18,83
S01051,U2177,T07,2026-02-23,153
S01052,U2372,T09,2025-03-27,107
S01053,U0536,T04,2024-01-30,9
S01054,U0654,T06,2023-09-30,81
S01055,U1316,T02,2023-02-20,17
S01056,U0253,T05,2025-11-05,54
S01057,U0769,T09,2024-04-25,90
S01058,U2112,T10,2025-02-07,60
S01059,U0335,T05,2023-09-07,60
S01060,U0446,T05,2025-02-06,149
S01061,U2213,T09,2023-09-19,73
S01062,U0368,T04,2024-10-11,9
S01063,U1437,T07,2023-06-27,59
S01064,U2378,T01,2023-02-08,119
S01065,U1252,T09,2024-05-01,133
S01066,U0074,T07,2025-07-21,49
S01067,U1804,T09,2023-03-11,7
S01068,U0536,T05,2025-09-04,162
S01069,U1984,T09,2023-03-13,120
S01070,U1010,T04,2023-05-28,8
S01071,U1762,T03,2023-01-09,19
S01072,U2194,T05,2024-10-22,22
S01073,U0906,T01,2026-01-16,39
S01074,U0394,T06,2024-02-14,76
S01075,U1972,T03,2025-08-05,164
S01076,U0589,T09,2024-10-10,46
S01077,U1616,T10,2024-03-02,81
S01078,U2444,T05,2025-07-25,117
S01079,U0560,T03,2023-12-25,45
S01080,U2042,T07,2024-10-26,48
S01081,U0574,T05,2026-01-11,171
S01082,U0094,T07,2025-12-31,74
S01083,U0705,T09,2024-12-23,32
S01084,U2191,T05,2023-04-02,49
S01085,U1737,T01,2023-05-14,170
S01086,U0082,T10,2026-01-13,7
S01087,U1893,T09,2025-06-01,98
S01088,U2471,T03,2023-12-29,19
S01089,U0040,T06,2023-06-19,19
S01090,U0503,T03,2023-11-14,10
S01091,U1047,T04,2026-03-16,149
S01092,U0785,T02,2024-12-06,109
S01093,U1412,T08,2025-02-26,135
S01094,U0784,T05,2026-02-03,53
S01095,U1688,T04,2025-02-18,60
S01096,U0411,T06,2023-12-11,108
S01097,U0980,T06,2026-01-16,100
S01098,U0131,T04,2023-11-29,87
S01099,U1242,T10,2025-07-22,30
S01100,U0058,T03,2026-01-23,99
S01101,U0832,T03,2024-07-23,46
S01102,U0455,T04,2025-02-10,148
S01103,U1769,T05,2024-02-27,21
S01104,U1159,T08,2025-10-25,123
S01105,U0931,T10,2023-04-12,71
S01106,U1332,T07,2026-03-23,44
S01107,U1384,T06,2025-07-13,48
S01108,U2138,T02,2025-07-21,37
S01109,U0632,T01,2025-02-23,48
S01110,U0540,T02,2026-02-12,168
S01111,U0848,T02,2023-04-24,152
S01112,U2010,T04,2026-01-12,106
S01113,U1428,T05,2023-07-05,62
S01114,U1509,T01,2023-07-14,72
S01115,U1143,T05,2026-02-03,84
S01116,U0747,T07,2025-09-29,87
S01117,U1542,T05,2026-01-27,108
S01118,U0855,T07,2024-12-18,23
S01119,U2186,T08,2024-09-15,83
S01120,U1624,T06,2023-03-01,77
S01121,U0532,T02,2024-10-23,65
S01122,U0998,T09,2024-12-04,40
S01123,U2461,T01,2024-12-16,47
S01124,U2388,T05,2025-12-21,169
S01125,U1638,T01,2024-04-08,81
S01126,U1382,T06,2025-11-18,159
S01127,U0176,T01,2025-04-24,77
S01128,U0029,T02,2023-10-09,154
S01129,U1157,T02,2023-03-28,74
S01130,U0214,T10,2025-09-04,132
S01131,U0214,T04,2024-01-30,17
S01132,U1429,T05,2025-02-02,136
S01133,U0928,T06,2024-10-23,131
S01134,U0141,T10,2023-10-01,37
S01135,U2330,T04,2024-04-25,18
S01136,U0368,T01,2023-04-15,53
S01137,U1470,T07,2023-11-19,54
S01138,U0854,T06,2024-05-12,63
S01139,U0105,T07,2024-10-16,145
S01140,U1582,T03,2024-12-01,174
S01141,U0546,T02,2025-07-15,78
S01142,U1646,T07,2023-07-25,58
S01143,U1310,T10,2024-12-19,105
S01144,U1598,T08,2024-09-16,22
S01145,U1972,T01,2025-09-22,34
S01146,U1337,T03,2023-12-21,86
S01147,U1680,T03,2026-03-18,49
S01148,U0749,T10,2025-01-11,108
S01149,U0360,T10,2024-03-18,159
S01150,U2473,T10,2023-11-15,129
S01151,U1534,T05,2023-12-25,83
S01152,U1983,T01,2025-02-26,39
S01153,U1880,T05,2024-12-02,161
S01154,U2336,T02,2024-12-05,114
S01155,U0991,T02,2023-01-12,123
S01156,U0493,T06,2025-10-13,159
S01157,U0863,T02,2025-10-27,10
S01158,U2186,T05,2025-04-27,57
S01159,U1289,T07,2024-02-03,47
S01160,U0714,T01,2025-10-08,116
S01161,U0472,T03,2023-01-23,173
S01162,U2428,T01,2023-06-19,121
S01163,U2331,T07,2024-12-13,53
S01164,U2162,T01,2024-12-31,126
S01165,U0379,T06,2024-01-07,102
S01166,U0991,T02,2025-12-03,71
S01167,U2270,T10,2023-03-07,149
S01168,U1680,T03,2025-11-14,73
S01169,U1784,T04,2024-11-02,115
S01170,U0894,T09,2023-07-28,60
S01171,U1477,T09,2025-10-17,145
S01172,U0658,T06,2025-02-20,33
S01173,U0952,T07,2025-05-27,123
S01174,U1619,T10,2024-08-10,37
S01175,U0866,T06,2023-02-19,143
S01176,U0295,T02,2024-10-13,113
S01177,U0226,T08,2025-12-04,34
S01178,U0064,T08,2024-05-12,125
S01179,U1188,T07,2024-12-20,71
S01180,U2234,T04,2025-12-29,20
S01181,U2177,T02,2023-07-31,148
S01182,U2198,T02,2023-04-05,25
S01183,U0722,T05,2025-04-13,20
S01184,U0344,T02,2024-01-29,159
S01185,U0598,T08,2023-01-18,52
S01186,U0804,T04,2024-03-14,46
S01187,U0012,T06,2025-10-27,169
S01188,U0098,T04,2023-04-03,164
S01189,U0578,T03,2023-08-22,65
S01190,U1678,T03,2024-03-02,171
S01191,U1419,T01,2023-05-25,178
S01192,U1534,T05,2024-09-16,17
S01193,U0882,T08,2023-02-28,25
S01194,U2131,T01,2023-06-29,132
S01195,U0878,T02,2023-08-22,9
S01196,U0131,T07,2025-06-27,34
S01197,U0186,T01,2026-01-26,5
S01198,U2445,T05,2023-07-27,177
S01199,U1031,T05,2023-11-28,100
S01200,U0222,T02,2026-01-05,92
S01201,U1378,T03,2025-11-06,146
S01202,U1690,T02,2026-01-20,76
S01203,U2200,T10,2023-06-29,117
S01204,U0403,T02,2023-04-18,17
S01205,U0295,T01,2023-10-17,56
S01206,U1702,T05,2025-12-24,148
S01207,U0897,T05,2023-06-14,139
S01208,U0291,T10,2024-06-27,136
S01209,U1260,T08,2025-10-10,162
S01210,U1114,T07,2025-05-16,68
S01211,U0122,T06,2023-08-08,48
S01212,U0623,T09,2023-11-06,121
S01213,U0681,T10,2023-01-15,159
S01214,U0052,T07,2025-02-13,88
S01215,U2106,T08,2026-03-29,77
S01216,U0069,T01,2023-01-04,26
S01217,U0543,T04,2025-09-22,56
S01218,U0430,T02,2024-07-15,30
S01219,U0786,T03,2024-09-09,39
S01220,U1381,T03,2026-01-04,37
S01221,U0432,T10,2025-03-22,127
S01222,U0922,T01,2025-07-20,61
S01223,U2252,T09,2025-10-31,126
S01224,U2360,T04,2024-09-06,58
S01225,U1507,T05,2023-02-27,167
S01226,U1978,T09,2023-12-18,166
S01227,U1610,T10,2024-07-28,41
S01228,U1112,T08,2025-02-07,48
S01229,U2419,T10,2023-03-01,119
S01230,U1219,T07,2025-04-12,150
S01231,U1713,T07,2025-03-07,49
S01232,U2198,T10,2025-02-13,54
S01233,U0784,T02,2025-08-10,176
S01234,U2145,T10,2024-10-23,64
S01235,U1590,T02,2024-08-05,31
S01236,U0508,T07,2023-02-15,58
S01237,U1663,T09,2025-07-17,105
S01238,U1030,T02,2024-05-02,106
S01239,U0404,T09,2024-08-08,120
S01240,U1181,T05,2025-06-13,140
S01241,U1894,T04,2024-12-12,87
S01242,U0957,T06,2023-02-11,69
S01243,U2069,T02,2025-09-14,176
S01244,U1316,T05,2023-04-22,14
S01245,U1092,T09,2025-03-14,108
S01246,U0734,T10,2023-06-14,90
S01247,U1083,T01,2024-10-13,81
S01248,U0932,T09,2023-08-12,103
S01249,U1843,T09,2025-01-22,89
S01250,U1100,T08,2024-03-18,133
S01251,U1448,T01,2025-04-06,109
S01252,U2216,T06,2025-09-02,12
S01253,U0489,T06,2025-07-16,122
S01254,U2166,T02,2024-06-13,40
S01255,U0888,T01,2025-06-28,143
S01256,U0017,T02,2023-09-17,11
S01257,U2285,T01,2023-01-12,162
S01258,U0283,T08,2025-09-27,104
S01259,U1450,T07,2023-02-04,55
S01260,U0687,T01,2023-10-07,155
S01261,U0323,T04,2024-02-13,65
S01262,U0033,T08,2024-10-14,66
S01263,U2410,T03,2025-04-12,104
S01264,U2150,T08,2024-02-10,107
S01265,U1057,T09,2024-07-31,61
S01266,U0679,T06,2023-02-26,114
S01267,U1114,T06,2023-07-13,93
S01268,U1417,T03,2025-04-18,25
S01269,U0299,T04,2024-04-24,172
S01270,U0154,T04,2024-07-15,40
S01271,U1300,T10,2024-01-20,174
S01272,U0143,T08,2024-02-02,160
S01273,U0436,T04,2023-02-11,136
S01274,U2182,T05,2023-01-25,25
S01275,U1959,T01,2025-11-14,107
S01276,U0456,T07,2025-04-11,105
S01277,U2394,T06,2025-09-17,100
S01278,U1298,T08,2024-06-10,136
S01279,U0604,T09,2023-11-28,35
S01280,U1734,T03,2023-05-24,56
S01281,U1627,T07,2026-03-17,77
S01282,U2068,T08,2023-04-13,87
S01283,U0740,T10,2024-02-11,155
S01284,U1376,T07,2024-07-13,122
S01285,U2454,T03,2026-01-12,106
S01286,U0998,T03,2024-11-29,153
S01287,U0833,T04,2025-02-14,5
S01288,U1954,T05,2023-10-06,179
S01289,U2326,T04,2024-11-28,92
S01290,U1059,T01,2023-02-23,133
S01291,U0304,T04,2025-04-11,152
S01292,U0759,T09,2026-02-25,14
S01293,U2164,T04,2024-05-18,66
S01294,U2078,T06,2025-06-08,87
S01295,U0222,T01,2026-02-22,169
S01296,U2498,T08,2024-11-24,89
S01297,U0661,T04,2025-10-18,6
S01298,U1608,T01,2024-08-03,146
S01299,U1777,T01,2024-08-10,42
S01300,U0545,T07,2023-01-03,114
S01301,U1987,T10,2023-10-16,56
S01302,U0487,T06,2025-10-05,116
S01303,U0288,T06,2024-12-25,58
S01304,U0320,T04,2025-05-07,36
S01305,U2339,T07,2026-02-05,39
S01306,U2062,T07,2025-05-10,115
S01307,U1875,T08,2024-05-09,162
S01308,U1755,T10,2024-05-21,177
S01309,U0272,T01,2024-10-18,94
S01310,U0931,T05,2025-05-02,85
S01311,U0686,T06,2024-04-26,54
S01312,U2432,T03,2025-10-04,45
S01313,U0698,T03,2024-04-03,141
S01314,U0158,T07,2025-02-06,91
S01315,U1965,T09,2025-01-28,96
S01316,U0931,T08,2025-04-22,123
S01317,U0976,T09,2023-07-26,178
S01318,U0596,T04,2023-11-06,159
S01319,U2383,T04,2023-09-17,91
S01320,U1682,T08,2025-07-03,124
S01321,U0417,T04,2023-01-07,121
S01322,U1651,T08,2024-02-18,149
S01323,U2470,T08,2023-06-02,151
S01324,U0701,T08,2024-09-05,17
S01325,U1548,T10,2024-08-01,49
S01326,U0700,T08,2024-09-17,180
S01327,U1245,T01,2025-09-09,126
S01328,U1204,T06,2026-01-01,128
S01329,U1296,T02,2023-06-14,128
S01330,U2297,T03,2025-07-25,174
S01331,U1745,T04,2024-11-04,76
S01332,U0560,T05,2025-02-23,91
S01333,U0038,T10,2023-06-24,118
S01334,U2212,T08,2024-12-09,129
S01335,U1168,T07,2024-09-04,34
S01336,U0005,T01,2023-02-15,41
S01337,U0123,T05,2023-11-22,15
S01338,U2014,T07,2026-04-12,110
S01339,U1301,T07,2025-10-29,60
S01340,U0620,T10,2026-04-02,176
S01341,U0100,T07,2024-11-30,134
S01342,U1645,T04,2024-04-28,59
S01343,U0544,T08,2024-01-25,168
S01344,U2318,T06,2023-03-18,51
S01345,U0329,T03,2023-01-11,115
S01346,U1279,T01,2025-06-14,161
S01347,U0845,T04,2025-10-03,180
S01348,U0104,T09,2025-11-23,156
S01349,U1259,T10,2024-04-16,29
S01350,U1345,T01,2025-10-12,112
S01351,U0861,T04,2025-08-16,46
S01352,U0651,T03,2026-01-18,46
S01353,U1862,T06,2023-07-17,66
S01354,U1189,T10,2025-05-19,115
S01355,U1836,T01,2025-04-11,42
S01356,U1784,T09,2024-05-31,104
S01357,U1492,T05,2025-05-28,128
S01358,U2468,T10,2023-08-08,89
S01359,U0407,T03,2023-11-13,82
S01360,U2138,T09,2024-01-04,27
S01361,U1843,T08,2025-04-13,159
S01362,U0412,T09,2026-01-08,168
S01363,U1955,T07,2026-02-07,101
S01364,U1486,T05,2024-09-06,119
S01365,U1939,T08,2024-09-08,72
S01366,U1949,T04,2024-11-06,60
S01367,U2140,T09,2026-02-14,114
S01368,U1242,T02,2026-01-28,16
S01369,U1347,T07,2025-08-23,32
S01370,U0300,T02,2025-08-13,90
S01371,U1168,T07,2023-05-09,99
S01372,U0832,T08,2023-05-16,25
S01373,U1856,T06,2024-11-10,174
S01374,U1238,T02,2025-02-26,19
S01375,U0895,T08,2025-08-30,35
S01376,U1178,T06,2024-05-18,33
S01377,U1967,T03,2025-06-11,18
S01378,U0184,T01,2023-03-15,29
S01379,U1133,T10,2023-08-01,58
S01380,U0403,T05,2026-03-24,9
S01381,U2104,T09,2025-10-21,26
S01382,U1188,T10,2023-12-08,123
S01383,U0552,T03,2024-02-17,53
S01384,U1621,T10,2025-07-20,172
S01385,U0372,T02,2023-09-21,127
S01386,U1413,T05,2023-03-08,71
S01387,U0777,T10,2025-12-14,50
S01388,U2134,T09,2025-11-09,46
S01389,U1902,T03,2026-02-09,115
S01390,U1705,T03,2026-03-21,65
S01391,U0001,T05,2026-03-10,177
S01392,U0138,T10,2023-05-01,49
S01393,U1648,T08,2023-10-22,174
S01394,U2113,T10,2024-03-22,146
S01395,U1915,T04,2023-08-01,37
